iorig,x,y,z,vx,vy,vz,u,h,alpha,divv
104436,0.80078125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.09495281805879091,0.0,3.7470987992510163,0.019101363,0.0,7.641457e-06
104437,0.81640625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.0914209755696777,0.0,3.7470987992510163,0.019101363,0.0,7.357228e-06
104438,0.83203125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.08700869911003399,0.0,3.7470987992510163,0.019101363,0.0,7.002144e-06
104439,0.84765625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.08175848131416201,0.0,3.7470987992510163,0.019101363,0.0,6.5796253e-06
104440,0.86328125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.07572088464949742,0.0,3.7470987992510163,0.019101363,0.0,6.0937414e-06
104441,0.87890625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.06895405447240727,0.0,3.7470987992510163,0.019101363,0.0,5.5491714e-06
104442,0.89453125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.06152315905662314,0.0,3.7470987992510163,0.019101363,0.0,4.95116e-06
104443,0.91015625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.05349976198714001,0.0,3.7470987992510163,0.019101363,0.0,4.3054665e-06
104444,0.92578125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.044961132963772625,0.0,3.7470987992510163,0.019101363,0.0,3.6183085e-06
104445,0.94140625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.03598950365170582,0.0,3.7470987992510163,0.019101363,0.0,2.8963045e-06
104446,0.95703125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.026671275745606987,0.0,3.7470987992510163,0.019101363,0.0,2.1464073e-06
104447,0.97265625,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.017096188874073798,0.0,3.7470987992510163,0.019101363,0.0,1.3758391e-06
104448,0.98828125,0.07092905222723375,0.13395647030845503,-0.4992257474637276,-0.007356456357954799,0.0,3.7470987992510163,0.019101363,0.0,5.9202085e-07
104449,0.01171875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.007356456359990601,0.0,3.7434918405620063,0.019094745,0.0,-1.3244365e-06
104450,0.02734375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.01709618887608512,0.0,3.7434918405620063,0.019094745,0.0,-3.0779518e-06
104451,0.04296875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.026671275747574375,0.0,3.7434918405620063,0.019094745,0.0,-4.8018246e-06
104452,0.05859375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.035989503653610415,0.0,3.7434918405620063,0.019094745,0.0,-6.4794535e-06
104453,0.07421875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.04496113296559599,0.0,3.7434918405620063,0.019094745,0.0,-8.094681e-06
104454,0.08984375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.05349976198886467,0.0,3.7434918405620063,0.019094745,0.0,-9.631953e-06
104455,0.10546875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.06152315905823241,0.0,3.7434918405620063,0.019094745,0.0,-1.1076464e-05
104456,0.12109375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.06895405447388574,0.0,3.7434918405620063,0.019094745,0.0,-1.2414303e-05
104457,0.13671875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.07572088465083075,0.0,3.7434918405620063,0.019094745,0.0,-1.3632584e-05
104458,0.15234375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.08175848131533744,0.0,3.7434918405620063,0.019094745,0.0,-1.4719577e-05
104459,0.16796875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.08700869911104014,0.0,3.7434918405620063,0.019094745,0.0,-1.5664811e-05
104460,0.18359375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09142097557050494,0.0,3.7434918405620063,0.019094745,0.0,-1.6459186e-05
104461,0.19921875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09495281805943123,0.0,3.7434918405620063,0.019094745,0.0,-1.709505e-05
104462,0.21484375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09757021300394896,0.0,3.7434918405620063,0.019094745,0.0,-1.7566279e-05
104463,0.23046875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.0992479534599286,0.0,3.7434918405620063,0.019094745,0.0,-1.7868335e-05
104464,0.24609375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09996988186963275,0.0,3.7434918405620063,0.019094745,0.0,-1.7998309e-05
104465,0.26171875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09972904566782972,0.0,3.7434918405620063,0.019094745,0.0,-1.795495e-05
104466,0.27734375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09852776423879733,0.0,3.7434918405620063,0.019094745,0.0,-1.7738674e-05
104467,0.29296875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09637760657938449,0.0,3.7434918405620063,0.019094745,0.0,-1.7351565e-05
104468,0.30859375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.09329927988324718,0.0,3.7434918405620063,0.019094745,0.0,-1.679735e-05
104469,0.32421875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.08932243011925396,0.0,3.7434918405620063,0.019094745,0.0,-1.608137e-05
104470,0.33984375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.08448535652459957,0.0,3.7434918405620063,0.019094745,0.0,-1.5210516e-05
104471,0.35546875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.0788346427622142,0.0,3.7434918405620063,0.019094745,0.0,-1.4193177e-05
104472,0.37109375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.07242470829462436,0.0,3.7434918405620063,0.019094745,0.0,-1.303915e-05
104473,0.38671875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.06531728429477993,0.0,3.7434918405620063,0.019094745,0.0,-1.1759548e-05
104474,0.40234375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.05758081914111303,0.0,3.7434918405620063,0.019094745,0.0,-1.0366695e-05
104475,0.41796875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.049289819222236034,0.0,3.7434918405620063,0.019094745,0.0,-8.874006e-06
104476,0.43359375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.04052413139968981,0.0,3.7434918405620063,0.019094745,0.0,-7.2958555e-06
104477,0.44921875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.03136817403901842,0.0,3.7434918405620063,0.019094745,0.0,-5.6474414e-06
104478,0.46484375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.021910124014761133,0.0,3.7434918405620063,0.019094745,0.0,-3.94464e-06
104479,0.48046875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.012241067518948196,0.0,3.7434918405620063,0.019094745,0.0,-2.203849e-06
104480,0.49609375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,0.002454122851278837,0.0,3.7434918405620063,0.019094745,0.0,-4.4183366e-07
104481,0.51171875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.007356456361008505,0.0,3.7434918405620063,0.019094745,0.0,1.3244367e-06
104482,0.52734375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.017096188877090766,0.0,3.7434918405620063,0.019094745,0.0,3.0779518e-06
104483,0.54296875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.026671275748558078,0.0,3.7434918405620063,0.019094745,0.0,4.8018246e-06
104484,0.55859375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.035989503654562695,0.0,3.7434918405620063,0.019094745,0.0,6.4794535e-06
104485,0.57421875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.04496113296650768,0.0,3.7434918405620063,0.019094745,0.0,8.094681e-06
104486,0.58984375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.053499761989726995,0.0,3.7434918405620063,0.019094745,0.0,9.631953e-06
104487,0.60546875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.06152315905903706,0.0,3.7434918405620063,0.019094745,0.0,1.1076464e-05
104488,0.62109375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.06895405447462495,0.0,3.7434918405620063,0.019094745,0.0,1.2414303e-05
104489,0.63671875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.07572088465149746,0.0,3.7434918405620063,0.019094745,0.0,1.3632584e-05
104490,0.65234375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.08175848131592515,0.0,3.7434918405620063,0.019094745,0.0,1.4719577e-05
104491,0.66796875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.08700869911154326,0.0,3.7434918405620063,0.019094745,0.0,1.5664811e-05
104492,0.68359375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09142097557091856,0.0,3.7434918405620063,0.019094745,0.0,1.6459186e-05
104493,0.69921875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09495281805975142,0.0,3.7434918405620063,0.019094745,0.0,1.709505e-05
104494,0.71484375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09757021300417258,0.0,3.7434918405620063,0.019094745,0.0,1.7566279e-05
104495,0.73046875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09924795346005355,0.0,3.7434918405620063,0.019094745,0.0,1.7868335e-05
104496,0.74609375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.0999698818696578,0.0,3.7434918405620063,0.019094745,0.0,1.7998309e-05
104497,0.76171875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09972904566775465,0.0,3.7434918405620063,0.019094745,0.0,1.795495e-05
104498,0.77734375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09852776423862285,0.0,3.7434918405620063,0.019094745,0.0,1.7738674e-05
104499,0.79296875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09637760657911225,0.0,3.7434918405620063,0.019094745,0.0,1.7351565e-05
104500,0.80859375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.09329927988287984,0.0,3.7434918405620063,0.019094745,0.0,1.679735e-05
104501,0.82421875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.08932243011879504,0.0,3.7434918405620063,0.019094745,0.0,1.608137e-05
104502,0.83984375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.0844853565240535,0.0,3.7434918405620063,0.019094745,0.0,1.5210516e-05
104503,0.85546875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.07883464276158622,0.0,3.7434918405620063,0.019094745,0.0,1.4193177e-05
104504,0.87109375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.07242470829392054,0.0,3.7434918405620063,0.019094745,0.0,1.303915e-05
104505,0.88671875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.06531728429400702,0.0,3.7434918405620063,0.019094745,0.0,1.1759548e-05
104506,0.90234375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.057580819140278544,0.0,3.7434918405620063,0.019094745,0.0,1.0366695e-05
104507,0.91796875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.04928981922134791,0.0,3.7434918405620063,0.019094745,0.0,8.874006e-06
104508,0.93359375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.04052413139875669,0.0,3.7434918405620063,0.019094745,0.0,7.2958555e-06
104509,0.94921875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.031368174038049215,0.0,3.7434918405620063,0.019094745,0.0,5.6474414e-06
104510,0.96484375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.021910124013765252,0.0,3.7434918405620063,0.019094745,0.0,3.94464e-06
104511,0.98046875,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.012241067517935146,0.0,3.7434918405620063,0.019094745,0.0,2.203849e-06
104512,0.99609375,0.09117556562982077,0.13395647030845503,-0.49826147358798123,-0.002454122850258462,0.0,3.7434918405620063,0.019094745,0.0,4.418336e-07
104513,0.00390625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.002454122852299201,0.0,3.7354526493926983,0.019080002,0.0,-9.815637e-07
104514,0.01953125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.012241067519961192,0.0,3.7354526493926983,0.019080002,0.0,-4.896002e-06
104515,0.03515625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.021910124015757003,0.0,3.7354526493926983,0.019080002,0.0,-8.763289e-06
104516,0.05078125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.03136817403998758,0.0,3.7354526493926983,0.019080002,0.0,-1.254618e-05
104517,0.06640625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.040524131400622915,0.0,3.7354526493926983,0.019080002,0.0,-1.6208245e-05
104518,0.08203125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.04928981922312411,0.0,3.7354526493926983,0.019080002,0.0,-1.9714216e-05
104519,0.09765625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.057580819141947515,0.0,3.7354526493926983,0.019080002,0.0,-2.3030329e-05
104520,0.11328125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.06531728429555278,0.0,3.7354526493926983,0.019080002,0.0,-2.6124644e-05
104521,0.12890625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.07242470829532814,0.0,3.7354526493926983,0.019080002,0.0,-2.8967368e-05
104522,0.14453125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.07883464276284215,0.0,3.7354526493926983,0.019080002,0.0,-3.153112e-05
104523,0.16015625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.08448535652514562,0.0,3.7354526493926983,0.019080002,0.0,-3.379121e-05
104524,0.17578125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.08932243011971287,0.0,3.7354526493926983,0.019080002,0.0,-3.572587e-05
104525,0.19140625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09329927988361453,0.0,3.7354526493926983,0.019080002,0.0,-3.7316473e-05
104526,0.20703125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09637760657965672,0.0,3.7354526493926983,0.019080002,0.0,-3.8547696e-05
104527,0.22265625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09852776423897185,0.0,3.7354526493926983,0.019080002,0.0,-3.9407685e-05
104528,0.23828125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.0997290456679048,0.0,3.7354526493926983,0.019080002,0.0,-3.9888153e-05
104529,0.25390625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.0999698818696077,0.0,3.7354526493926983,0.019080002,0.0,-3.998448e-05
104530,0.26953125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09924795345980365,0.0,3.7354526493926983,0.019080002,0.0,-3.9695733e-05
104531,0.28515625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09757021300372531,0.0,3.7354526493926983,0.019080002,0.0,-3.9024697e-05
104532,0.30078125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09495281805911107,0.0,3.7354526493926983,0.019080002,0.0,-3.797783e-05
104533,0.31640625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.09142097557009132,0.0,3.7354526493926983,0.019080002,0.0,-3.6565216e-05
104534,0.33203125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.08700869911053706,0.0,3.7354526493926983,0.019080002,0.0,-3.4800458e-05
104535,0.34765625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.08175848131474972,0.0,3.7354526493926983,0.019080002,0.0,-3.270055e-05
104536,0.36328125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.07572088465016408,0.0,3.7354526493926983,0.019080002,0.0,-3.0285724e-05
104537,0.37890625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.0689540544731465,0.0,3.7354526493926983,0.019080002,0.0,-2.7579226e-05
104538,0.39453125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.06152315905742776,0.0,3.7354526493926983,0.019080002,0.0,-2.4607127e-05
104539,0.41015625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.05349976198800234,0.0,3.7354526493926983,0.019080002,0.0,-2.1398046e-05
104540,0.42578125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.044961132964684285,0.0,3.7354526493926983,0.019080002,0.0,-1.7982891e-05
104541,0.44140625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.035989503652658114,0.0,3.7354526493926983,0.019080002,0.0,-1.4394552e-05
104542,0.45703125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.02667127574659066,0.0,3.7354526493926983,0.019080002,0.0,-1.0667584e-05
104543,0.47265625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.01709618887507945,0.0,3.7354526493926983,0.019080002,0.0,-6.8378818e-06
104544,0.48828125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,0.007356456358972673,0.0,3.7354526493926983,0.019080002,0.0,-2.942327e-06
104545,0.50390625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.002454122853319587,0.0,3.7354526493926983,0.019080002,0.0,9.815639e-07
104546,0.51953125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.01224106752097421,0.0,3.7354526493926983,0.019080002,0.0,4.896002e-06
104547,0.53515625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.021910124016752897,0.0,3.7354526493926983,0.019080002,0.0,8.763289e-06
104548,0.55078125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.03136817404095676,0.0,3.7354526493926983,0.019080002,0.0,1.254618e-05
104549,0.56640625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.04052413140155605,0.0,3.7354526493926983,0.019080002,0.0,1.6208245e-05
104550,0.58203125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.0492898192240122,0.0,3.7354526493926983,0.019080002,0.0,1.9714216e-05
104551,0.59765625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.05758081914278203,0.0,3.7354526493926983,0.019080002,0.0,2.3030329e-05
104552,0.61328125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.06531728429632566,0.0,3.7354526493926983,0.019080002,0.0,2.6124644e-05
104553,0.62890625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.07242470829603195,0.0,3.7354526493926983,0.019080002,0.0,2.8967368e-05
104554,0.64453125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.07883464276347008,0.0,3.7354526493926983,0.019080002,0.0,3.153112e-05
104555,0.66015625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.0844853565256917,0.0,3.7354526493926983,0.019080002,0.0,3.379121e-05
104556,0.67578125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.08932243012017177,0.0,3.7354526493926983,0.019080002,0.0,3.572587e-05
104557,0.69140625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09329927988398186,0.0,3.7354526493926983,0.019080002,0.0,3.7316473e-05
104558,0.70703125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09637760657992894,0.0,3.7354526493926983,0.019080002,0.0,3.8547696e-05
104559,0.72265625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09852776423914633,0.0,3.7354526493926983,0.019080002,0.0,3.9407685e-05
104560,0.73828125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.0997290456679799,0.0,3.7354526493926983,0.019080002,0.0,3.9888153e-05
104561,0.75390625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09996988186958267,0.0,3.7354526493926983,0.019080002,0.0,3.998448e-05
104562,0.76953125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09924795345967871,0.0,3.7354526493926983,0.019080002,0.0,3.9695733e-05
104563,0.78515625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09757021300350169,0.0,3.7354526493926983,0.019080002,0.0,3.9024697e-05
104564,0.80078125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.09495281805879091,0.0,3.7354526493926983,0.019080002,0.0,3.797783e-05
104565,0.81640625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.0914209755696777,0.0,3.7354526493926983,0.019080002,0.0,3.6565216e-05
104566,0.83203125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.08700869911003399,0.0,3.7354526493926983,0.019080002,0.0,3.4800458e-05
104567,0.84765625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.08175848131416201,0.0,3.7354526493926983,0.019080002,0.0,3.270055e-05
104568,0.86328125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.07572088464949742,0.0,3.7354526493926983,0.019080002,0.0,3.0285724e-05
104569,0.87890625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.06895405447240727,0.0,3.7354526493926983,0.019080002,0.0,2.7579226e-05
104570,0.89453125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.06152315905662314,0.0,3.7354526493926983,0.019080002,0.0,2.4607127e-05
104571,0.91015625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.05349976198714001,0.0,3.7354526493926983,0.019080002,0.0,2.1398046e-05
104572,0.92578125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.044961132963772625,0.0,3.7354526493926983,0.019080002,0.0,1.7982891e-05
104573,0.94140625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.03598950365170582,0.0,3.7354526493926983,0.019080002,0.0,1.4394552e-05
104574,0.95703125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.026671275745606987,0.0,3.7354526493926983,0.019080002,0.0,1.0667584e-05
104575,0.97265625,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.017096188874073798,0.0,3.7354526493926983,0.019080002,0.0,6.8378818e-06
104576,0.98828125,0.1113921652662893,0.13395647030845503,-0.49610559898017553,-0.007356456357954799,0.0,3.7354526493926983,0.019080002,0.0,2.942327e-06
104577,0.01171875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.007356456359990601,0.0,3.717739144969422,0.019047542,0.0,-6.4359047e-06
104578,0.02734375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.01709618887608512,0.0,3.717739144969422,0.019047542,0.0,-1.4956854e-05
104579,0.04296875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.026671275747574375,0.0,3.717739144969422,0.019047542,0.0,-2.3333761e-05
104580,0.05859375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.035989503653610415,0.0,3.717739144969422,0.019047542,0.0,-3.148595e-05
104581,0.07421875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.04496113296559599,0.0,3.717739144969422,0.019047542,0.0,-3.9334915e-05
104582,0.08984375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.05349976198886467,0.0,3.717739144969422,0.019047542,0.0,-4.680506e-05
104583,0.10546875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.06152315905823241,0.0,3.717739144969422,0.019047542,0.0,-5.3824446e-05
104584,0.12109375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.06895405447388574,0.0,3.717739144969422,0.019047542,0.0,-6.0325478e-05
104585,0.13671875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.07572088465083075,0.0,3.717739144969422,0.019047542,0.0,-6.6245535e-05
104586,0.15234375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.08175848131533744,0.0,3.717739144969422,0.019047542,0.0,-7.152762e-05
104587,0.16796875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.08700869911104014,0.0,3.717739144969422,0.019047542,0.0,-7.612085e-05
104588,0.18359375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09142097557050494,0.0,3.717739144969422,0.019047542,0.0,-7.998099e-05
104589,0.19921875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09495281805943123,0.0,3.717739144969422,0.019047542,0.0,-8.307088e-05
104590,0.21484375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09757021300394896,0.0,3.717739144969422,0.019047542,0.0,-8.536075e-05
104591,0.23046875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.0992479534599286,0.0,3.717739144969422,0.019047542,0.0,-8.682854e-05
104592,0.24609375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09996988186963275,0.0,3.717739144969422,0.019047542,0.0,-8.746013e-05
104593,0.26171875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09972904566782972,0.0,3.717739144969422,0.019047542,0.0,-8.7249435e-05
104594,0.27734375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09852776423879733,0.0,3.717739144969422,0.019047542,0.0,-8.619847e-05
104595,0.29296875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09637760657938449,0.0,3.717739144969422,0.019047542,0.0,-8.431738e-05
104596,0.30859375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.09329927988324718,0.0,3.717739144969422,0.019047542,0.0,-8.162426e-05
104597,0.32421875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.08932243011925396,0.0,3.717739144969422,0.019047542,0.0,-7.814505e-05
104598,0.33984375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.08448535652459957,0.0,3.717739144969422,0.019047542,0.0,-7.391327e-05
104599,0.35546875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.0788346427622142,0.0,3.717739144969422,0.019047542,0.0,-6.896965e-05
104600,0.37109375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.07242470829462436,0.0,3.717739144969422,0.019047542,0.0,-6.336183e-05
104601,0.38671875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.06531728429477993,0.0,3.717739144969422,0.019047542,0.0,-5.7143796e-05
104602,0.40234375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.05758081914111303,0.0,3.717739144969422,0.019047542,0.0,-5.0375435e-05
104603,0.41796875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.049289819222236034,0.0,3.717739144969422,0.019047542,0.0,-4.312193e-05
104604,0.43359375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.04052413139968981,0.0,3.717739144969422,0.019047542,0.0,-3.5453137e-05
104605,0.44921875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.03136817403901842,0.0,3.717739144969422,0.019047542,0.0,-2.7442911e-05
104606,0.46484375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.021910124014761133,0.0,3.717739144969422,0.019047542,0.0,-1.9168398e-05
104607,0.48046875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.012241067518948196,0.0,3.717739144969422,0.019047542,0.0,-1.0709279e-05
104608,0.49609375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,0.002454122851278837,0.0,3.717739144969422,0.019047542,0.0,-2.1470257e-06
104609,0.51171875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.007356456361008505,0.0,3.717739144969422,0.019047542,0.0,6.435905e-06
104610,0.52734375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.017096188877090766,0.0,3.717739144969422,0.019047542,0.0,1.4956854e-05
104611,0.54296875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.026671275748558078,0.0,3.717739144969422,0.019047542,0.0,2.3333761e-05
104612,0.55859375,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.035989503654562695,0.0,3.717739144969422,0.019047542,0.0,3.148595e-05
104613,0.57421875,0.13154247466947064,0.13395647030845503,-0.49132245330492574,-0.04496113296650768,0.0,3.717739144969422,0.019047542,0.0,3.9334915e-05
